time,price,volume
1578608640000,4.91,960875.79
1578608700000,4.91,960875.79
1578608700000,4.91,960874.79
1578608760000,4.91,960868.80
1578608760000,4.91,960868.80
1578608820000,4.91,961808.20
1578608820000,4.91,962368.80
1578608880000,4.92,962928.84
1578608880000,4.92,962928.84
1578608940000,4.92,962928.84
1578608940000,4.92,962928.84
1578609000000,4.93,962940.60
1578609000000,4.93,962940.60
1578609060000,4.93,966273.44
1578609120000,4.93,966263.08
1578609180000,4.93,966263.08
1578609240000,4.93,966253.11
1578609240000,4.93,966253.11
1578609300000,4.93,966253.11
1578609300000,4.93,966253.11
1578609360000,4.93,966253.11
1578609360000,4.94,965299.03
1578609420000,4.94,965299.03
1578609420000,4.94,965299.03
1578609480000,4.94,965299.03
1578609480000,4.93,965501.44
1578609540000,4.93,965501.44
1578609540000,4.93,965403.69
1578609600000,4.94,967475.55
1578609660000,4.94,967475.55
1578609660000,4.94,967469.60
1578609720000,4.94,967467.62
1578609720000,4.94,967467.62
1578609780000,4.94,967461.72
1578609780000,4.94,968369.40
1578609840000,4.93,968379.40
1578609900000,4.94,968341.77
1578609960000,4.93,968513.05
1578610020000,4.95,969130.50
1578610200000,4.94,967422.70
1578610380000,4.94,966062.02
1578610500000,4.91,972841.28
1578610740000,4.90,975094.02
1578610800000,4.90,965232.58
1578610980000,4.90,961117.49
1578611100000,4.91,961985.07
1578611100000,4.90,963027.10
1578611160000,4.89,972289.34
1578611160000,4.87,985203.00
1578611220000,4.86,989525.76
1578611280000,4.85,1000660.97
1578611280000,4.88,1000052.41
1578611340000,4.87,1008289.13
1578611400000,4.90,1008438.92
1578611400000,4.88,1019833.85
1578611460000,4.88,1020602.95
1578611460000,4.87,1021404.83
1578611520000,4.88,1026185.61
1578611580000,4.88,1026182.70
1578611580000,4.88,1027133.25
1578611640000,4.88,1026768.73
1578611640000,4.90,1026679.89
1578611700000,4.90,1023536.63
1578611700000,4.90,1021816.60
1578611760000,4.90,1021814.89
1578611880000,4.92,1020720.30
1578611940000,4.92,1020720.30
1578611940000,4.92,1015281.69
1578612000000,4.92,1009338.97
1578612060000,4.92,988478.94
1578612120000,4.92,973521.96
1578612180000,4.93,952666.89
1578612180000,4.95,946446.02
1578612240000,4.95,936711.43
1578612300000,4.95,934328.14
1578612300000,4.95,935650.51
1578612360000,4.95,934275.15
1578612360000,4.95,934234.28
1578612420000,4.94,933661.59
1578612480000,4.94,932545.58
1578612480000,4.94,928985.69
1578612540000,4.94,926718.07
1578612600000,4.93,929286.62
1578612600000,4.93,928545.49
1578612660000,4.93,928781.38
1578612720000,4.93,926788.89
1578612720000,4.92,913252.34
1578613440000,4.91,904004.17
1578613740000,4.90,904662.84
1578613920000,4.90,905071.64
1578613920000,4.90,907574.07
1578614040000,4.87,919770.22
1578614340000,4.87,900575.13
1578614760000,4.86,905840.13
1578614760000,4.86,903672.08
1578614820000,4.86,902533.29
1578614820000,4.87,902651.08
1578614880000,4.87,904396.01
1578614880000,4.87,904396.01
1578614940000,4.87,905479.53
1578614940000,4.87,899321.09
1578615000000,4.88,897250.28
1578615000000,4.88,897166.91
1578615060000,4.88,896166.91
1578615060000,4.88,895744.06
1578615120000,4.88,895060.05
1578615120000,4.88,894061.55
1578615180000,4.88,886708.08
1578615180000,4.88,885207.91
1578615240000,4.89,885321.10
1578615240000,4.89,885321.10
1578615300000,4.89,885321.10
1578615300000,4.89,882997.51
1578615360000,4.87,879716.28
1578615360000,4.87,879714.28
1578615420000,4.87,878575.07
1578615420000,4.86,878610.35
1578615480000,4.86,879322.79
1578615540000,4.86,872471.62
1578616440000,4.86,879257.75
1578617040000,4.85,882728.49
1578617640000,4.85,882135.42
1578617760000,4.85,882135.42
1578617820000,4.86,880558.74
1578617940000,4.88,879303.79
1578618840000,4.87,878861.92
1578619440000,4.87,877655.79
1578620520000,4.84,879299.24
1578621600000,4.87,873387.06
1578622680000,4.87,873284.69
1578623880000,4.87,874697.66
1578624960000,4.87,872738.31
1578626040000,4.85,873336.22
1578627120000,4.85,871957.01
1578628200000,4.87,871913.85
1578629040000,4.86,866199.81
1578629640000,4.86,864476.53
1578630720000,4.86,865669.53
1578631800000,4.86,865898.23
1578632880000,4.86,868700.95
1578633960000,4.87,870465.04
1578635040000,4.89,871644.99
1578636120000,4.91,871506.06
1578637200000,4.90,872145.06
1578638280000,4.90,870702.88
1578639360000,4.88,871252.40
1578640440000,4.90,872947.63
1578641520000,4.88,863805.34
1578642600000,4.88,863083.72
1578642840000,4.89,858073.36
1578643440000,4.89,856440.68
1578644520000,4.88,852198.55
1578645600000,4.87,853964.18
1578646680000,4.87,837010.65
1578647760000,4.85,843874.38
1578648840000,4.87,844834.66
1578649920000,4.86,845224.70
1578651000000,4.90,835886.25
1578652080000,4.90,828390.94
1578653160000,4.91,828915.48
1578653280000,4.90,829515.48
1578653340000,4.91,829727.29
1578653340000,4.91,829727.29
1578653400000,4.91,828600.25
1578653400000,4.91,828600.25
1578653460000,4.91,827862.59
1578653520000,4.91,827862.59
1578653520000,4.91,827963.59
1578653580000,4.90,829698.79
1578653580000,4.90,829753.12
1578653640000,4.90,832213.33
1578653640000,4.90,830617.75
1578653700000,4.90,830172.51
1578653700000,4.90,829559.02
1578653760000,4.90,826487.44
1578653760000,4.90,826487.44
1578653820000,4.90,826487.44
1578653820000,4.90,826487.44
1578653880000,4.90,826487.44
1578653880000,4.90,826487.44
1578653940000,4.90,827141.64
1578653940000,4.90,827041.64
1578654000000,4.90,827041.64
1578654000000,4.90,827039.18
1578654060000,4.90,827039.18
1578654060000,4.90,826354.98
1578654120000,4.88,827541.16
1578654120000,4.88,827514.12
1578654180000,4.88,827514.12
1578654180000,4.88,828018.29
1578654240000,4.88,828018.29
1578654240000,4.88,827861.42
1578654300000,4.88,827570.56
1578654300000,4.88,827570.56
1578654360000,4.88,827570.56
1578654360000,4.88,826522.11
1578654420000,4.88,826114.32
1578654420000,4.88,826114.32
1578654480000,4.88,826114.32
1578654540000,4.88,826114.32
1578654540000,4.88,826864.32
1578654600000,4.88,826834.32
1578654600000,4.88,826814.32
1578654660000,4.89,827334.91
1578654660000,4.89,827285.50
1578654720000,4.89,827285.50
1578654720000,4.89,826580.93
1578654780000,4.90,824502.84
1578654780000,4.89,824296.47
1578654840000,4.89,822897.47
1578654840000,4.89,822927.92
1578654900000,4.89,822927.92
1578654900000,4.89,822439.32
1578654960000,4.89,821957.04
1578654960000,4.89,821957.04
1578655020000,4.88,821350.94
1578655020000,4.88,817774.85
1578655080000,4.88,817207.48
1578655080000,4.88,817005.87
1578655140000,4.88,817005.87
1578655140000,4.88,817005.87
1578655200000,4.88,816103.58
1578655200000,4.90,815701.37
1578655260000,4.90,815701.37
1578655260000,4.90,815234.88
1578655320000,4.90,815234.88
1578655320000,4.90,814985.96
1578655380000,4.90,812745.77
1578655440000,4.86,810532.29
1578656040000,4.89,810020.65
1578656640000,4.86,809336.78
1578657240000,4.86,802677.20
1578657600000,4.85,804815.99
1578658200000,4.85,804808.94
1578658200000,4.85,804502.60
1578658260000,4.85,804302.60
1578658260000,4.85,804327.60
1578658320000,4.85,804327.60
1578658320000,4.85,804327.60
1578658380000,4.85,804354.40
1578658380000,4.85,804354.40
1578658440000,4.85,802214.40
1578658440000,4.85,802367.49
1578658500000,4.85,802417.49
1578658500000,4.85,802417.49
1578658560000,4.85,802368.69
1578658560000,4.84,802412.38
1578658620000,4.84,802412.38
1578658620000,4.84,802412.38
1578658680000,4.84,801783.96
1578658680000,4.84,801783.96
1578658740000,4.84,801783.96
1578658740000,4.84,801783.96
1578658800000,4.85,801912.16
1578658800000,4.85,801912.16
1578658860000,4.85,801912.16
1578658860000,4.85,801912.16
1578658920000,4.85,801912.16
1578658920000,4.85,801912.16
1578658980000,4.85,801912.16
1578658980000,4.85,802743.16
1578659040000,4.85,802743.16
1578659040000,4.85,802743.16
1578659100000,4.85,802743.16
1578659100000,4.85,802743.16
1578659160000,4.85,802743.16
1578659160000,4.85,802846.25
1578659220000,4.85,802846.25
1578659280000,4.85,802845.22
1578659280000,4.85,802845.22
1578659340000,4.85,802845.22
1578659340000,4.85,807048.74
1578659400000,4.85,807048.74
1578659400000,4.85,807048.74
1578659460000,4.85,806998.74
1578659460000,4.85,806998.74
1578659520000,4.85,804419.56
1578659640000,4.85,804568.08
1578660240000,4.84,805694.01
1578660300000,4.84,804157.42
1578660300000,4.84,804157.42
1578660360000,4.85,809014.30
1578660840000,4.86,807348.02
1578661440000,4.85,803295.83
1578661560000,4.84,805938.29
1578662040000,4.89,797932.52
1578662640000,4.86,798017.83
1578663240000,4.86,798017.83
1578663300000,4.87,796905.77
1578663840000,4.86,797930.51
1578664440000,4.87,794186.67
1578665040000,4.86,786295.83
1578665640000,4.86,789362.46
1578666240000,4.88,789730.59
1578666360000,4.88,789700.50
1578666420000,4.88,789700.50
1578666480000,4.88,789028.97
1578666480000,4.89,789038.97
1578666540000,4.89,788576.76
1578666540000,4.89,791289.47
1578666600000,4.89,790124.29
1578666720000,4.89,790800.76
1578666840000,4.89,791250.76
1578666840000,4.89,788402.40
1578667800000,4.89,782919.81
1578668640000,4.90,754039.96
1578669240000,4.89,725453.43
1578669840000,4.88,704841.16
1578670440000,4.86,669846.30
1578671040000,4.87,617582.17
1578671880000,4.87,580558.88
1578672960000,4.87,571602.30
1578673320000,4.88,569261.36
1578673440000,4.87,560232.65
1578674040000,4.88,554402.11
1578674640000,4.86,554433.03
1578674640000,4.86,552359.13
1578674700000,4.88,553928.38
1578675000000,4.88,553928.38
1578675000000,4.88,553928.38
1578675060000,4.88,553928.38
1578675060000,4.88,553828.18
1578675120000,4.88,553828.18
1578675120000,4.88,553828.18
1578675180000,4.87,554343.18
1578675180000,4.88,554324.18
1578675240000,4.88,554324.18
1578675240000,4.87,552518.50
1578675840000,4.88,530023.62
1578676440000,4.87,528261.50
1578677040000,4.87,522401.11
1578677100000,4.87,522371.08
1578677640000,4.87,522024.07
1578678240000,4.87,522589.31
1578678240000,4.87,520571.13
1578678300000,4.88,521375.65
1578678360000,4.86,521484.69
1578678480000,4.86,521485.69
1578678480000,4.86,521485.69
1578678540000,4.86,519564.93
1578678540000,4.86,519879.05
1578678600000,4.86,520555.90
1578678600000,4.86,520593.13
1578678660000,4.86,520593.13
1578678720000,4.86,520201.13
1578678840000,4.87,521806.99
1578679440000,4.87,521807.99
1578679440000,4.87,521743.68
1578679500000,4.87,521743.68
1578679500000,4.87,521743.68
1578679560000,4.87,521743.68
1578679560000,4.87,521742.46
1578679620000,4.87,521742.46
1578679620000,4.87,521742.46
1578679680000,4.87,521742.46
1578679680000,4.87,521841.85
1578679740000,4.87,521841.85
1578679740000,4.87,522938.79
1578679800000,4.87,522938.79
1578679860000,4.85,523140.90
1578679860000,4.85,521640.90
1578679920000,4.85,521640.90
1578680040000,4.85,523383.71
1578680640000,4.86,539525.17
1578681240000,4.86,539625.17
1578681300000,4.85,539712.30
1578681360000,4.86,540007.05
1578681840000,4.86,542569.55
1578682440000,4.86,542569.55
1578682440000,4.86,542569.55
1578682500000,4.85,542619.53
1578682500000,4.85,542619.53
1578682560000,4.85,542617.53
1578682560000,4.85,548729.68
1578682620000,4.85,554729.68
1578682620000,4.85,554729.68
1578682680000,4.86,568655.85
1578682680000,4.85,578663.36
1578683040000,4.83,594322.74
1578683640000,4.83,597789.79
1578684240000,4.82,593638.69
1578684840000,4.83,586104.28
1578685680000,4.82,575615.43
1578686760000,4.82,574654.66
1578687240000,4.82,574654.66
1578687300000,4.82,574654.66
1578687360000,4.85,577637.79
1578687840000,4.84,587450.73
1578688440000,4.83,588968.96
1578689040000,4.83,588390.33
1578689640000,4.83,585309.76
1578690240000,4.82,587054.59
1578690840000,4.84,587071.73
1578690840000,4.84,594665.94
1578691020000,4.84,594676.90
1578691140000,4.83,584179.40
1578691440000,4.83,584122.86
1578691500000,4.83,584848.66
1578691500000,4.83,581596.24
1578692040000,4.82,583479.18
1578692160000,4.83,583143.66
1578692640000,4.80,594787.19
1578693240000,4.80,591870.71
1578693840000,4.82,593783.84
1578694440000,4.82,593783.84
1578694500000,4.82,594076.73
1578694500000,4.82,594076.73
1578694620000,4.82,594076.73
1578694620000,4.82,594078.72
1578694680000,4.82,593813.98
1578694740000,4.83,588891.43
1578695640000,4.83,588891.43
1578695640000,4.79,599628.37
1578695700000,4.81,602227.41
1578696240000,4.81,601147.62
1578696840000,4.81,600911.56
1578696840000,4.83,596056.00
1578697440000,4.82,524697.51
1578698040000,4.82,522877.14
1578698100000,4.82,522877.14
1578698100000,4.82,522877.14
1578698160000,4.80,522919.64
1578698160000,4.81,523365.71
1578698220000,4.78,536831.33
1578698220000,4.78,536331.33
1578698280000,4.82,535887.00
1578698280000,4.82,535883.02
1578698340000,4.82,536014.56
1578698340000,4.82,535964.56
1578698400000,4.81,536172.46
1578698400000,4.81,536250.04
1578698460000,4.81,534587.67
1578698520000,4.81,523259.18
1578698640000,4.81,520611.83
1578698640000,4.81,511203.12
1578698880000,4.80,511219.97
1578698880000,4.80,511219.97
1578698940000,4.79,511943.23
1578698940000,4.78,512638.38
1578699000000,4.78,507850.02
1578699000000,4.78,506916.63
1578699060000,4.78,503626.90
1578699060000,4.80,503636.69
1578699120000,4.80,503275.92
1578699120000,4.80,502507.00
1578699180000,4.78,501177.86
1578699180000,4.78,501177.86
1578699240000,4.78,501177.86
1578699240000,4.78,501157.54
1578699300000,4.78,501157.54
1578699300000,4.78,500621.15
1578699360000,4.78,494244.59
1578699360000,4.78,493378.77
1578699420000,4.78,493378.77
1578699420000,4.78,493378.77
1578699480000,4.78,493378.77
1578699480000,4.78,493201.09
1578699540000,4.78,493201.09
1578699540000,4.80,493221.30
1578699600000,4.80,492205.04
1578699600000,4.81,491467.42
1578699660000,4.81,491467.42
1578699660000,4.81,491467.42
1578699720000,4.81,491467.42
1578699780000,4.81,491206.78
1578699780000,4.81,491206.78
1578699840000,4.81,491206.78
1578699840000,4.81,491111.31
1578699900000,4.81,491111.31
1578699900000,4.81,491111.31
1578699960000,4.81,490935.12
1578699960000,4.81,490915.83
1578700020000,4.81,490915.83
1578700020000,4.81,490915.83
1578700080000,4.81,490915.83
1578700080000,4.81,490915.83
1578700140000,4.81,490915.83
1578700140000,4.81,490915.83
1578700200000,4.82,491538.22
1578700200000,4.82,489521.05
1578700260000,4.82,489521.05
1578700260000,4.82,487275.52
1578700320000,4.82,487275.52
1578700320000,4.82,486305.41
1578700380000,4.82,486305.41
1578700380000,4.82,482911.57
1578700440000,4.82,481935.65
1578700440000,4.82,479271.69
1578700500000,4.82,479271.69
1578700500000,4.82,471979.85
1578700560000,4.82,471078.05
1578700620000,4.82,471020.88
1578700620000,4.82,471020.88
1578700680000,4.82,470078.30
1578700680000,4.82,469079.80
1578700740000,4.82,465425.74
1578700740000,4.82,465425.74
1578700800000,4.82,463828.85
1578700800000,4.82,463828.85
1578700860000,4.81,461492.31
1578700860000,4.81,460751.09
1578700920000,4.81,459048.30
1578700920000,4.81,459048.30
1578700980000,4.81,458090.01
1578700980000,4.81,457940.01
1578701040000,4.81,457940.01
1578701040000,4.81,457845.41
1578701100000,4.81,457845.41
1578701100000,4.81,448014.85
1578701160000,4.81,448014.85
1578701160000,4.81,448014.85
1578701220000,4.81,448057.66
1578701220000,4.81,447932.66
1578701280000,4.81,446187.73
1578701280000,4.81,445143.31
1578701340000,4.81,445183.65
1578701340000,4.81,445168.65
1578701400000,4.81,445164.65
1578701400000,4.81,444485.65
1578701460000,4.81,444485.65
1578701520000,4.81,444485.65
1578701520000,4.81,444485.65
1578701580000,4.81,444485.65
1578701580000,4.81,444485.65
1578701640000,4.81,443486.10
1578701640000,4.81,443086.10
1578701700000,4.81,443086.10
1578701700000,4.80,443100.57
1578701760000,4.80,443100.57
1578701760000,4.80,442573.97
1578701820000,4.80,442573.97
1578701820000,4.80,442538.69
1578701880000,4.80,442538.69
1578701880000,4.80,442538.69
1578701940000,4.80,441621.59
1578701940000,4.80,438097.98
1578702000000,4.80,436597.98
1578702000000,4.80,436597.98
1578702060000,4.80,436587.96
1578702060000,4.80,436587.96
1578702120000,4.81,436629.54
1578702120000,4.80,436890.70
1578702180000,4.80,436890.70
1578702180000,4.80,436890.70
1578702240000,4.80,436890.70
1578702300000,4.80,436890.70
1578702300000,4.80,436890.70
1578702360000,4.80,436889.70
1578702360000,4.80,436889.70
1578702420000,4.80,436555.56
1578702420000,4.81,436659.54
1578702480000,4.81,436659.54
1578702480000,4.81,436601.32
1578702540000,4.81,436444.69
1578702540000,4.81,436444.69
1578702600000,4.81,436444.69
1578702600000,4.81,436444.69
1578702660000,4.80,436861.36
1578702660000,4.80,436861.36
1578702720000,4.80,436861.36
1578702720000,4.80,435902.71
1578702780000,4.80,435902.71
1578702780000,4.80,435902.71
1578702840000,4.80,434861.04
1578702840000,4.80,434861.04
1578702900000,4.81,434880.26
1578702900000,4.81,433635.43
1578702960000,4.81,433632.43
1578702960000,4.81,428615.61
1578703020000,4.81,428615.61
1578703020000,4.81,426226.55
1578703080000,4.81,426226.55
1578703140000,4.81,426226.55
1578703140000,4.81,426226.55
1578703200000,4.81,426226.55
1578703200000,4.81,426226.55
1578703260000,4.80,429561.55
1578703260000,4.80,429561.55
1578703320000,4.83,429665.06
1578703320000,4.80,429670.06
1578703380000,4.80,429420.06
1578703380000,4.80,427934.06
1578703440000,4.80,427929.06
1578703440000,4.80,427929.06
1578703500000,4.80,427929.06
1578703500000,4.80,427929.06
1578703560000,4.80,427929.06
1578703560000,4.80,427929.06
1578703620000,4.80,427929.06
1578703620000,4.80,427929.06
1578703680000,4.80,427929.06
1578703680000,4.80,427929.06
1578703740000,4.80,427929.06
1578703740000,4.80,427929.06
1578703800000,4.83,430413.79
1578703800000,4.83,427690.10
1578703860000,4.83,431129.55
1578703860000,4.83,431129.55
1578703920000,4.83,431129.55
1578703980000,4.83,431129.55
1578703980000,4.83,431129.55
1578704040000,4.84,431443.13
1578704040000,4.84,431443.13
1578704100000,4.84,434413.42
1578704100000,4.85,435259.62
1578704160000,4.85,435360.65
1578704160000,4.85,435360.65
1578704220000,4.85,435175.09
1578704220000,4.85,435175.09
1578704280000,4.85,435153.72
1578704280000,4.85,435153.72
1578704340000,4.85,435153.72
1578704340000,4.85,435154.79
1578704400000,4.85,435154.79
1578704400000,4.85,435133.84
1578704460000,4.85,433770.58
1578704460000,4.85,433770.58
1578704520000,4.85,433770.58
1578704520000,4.85,433770.58
1578704580000,4.85,433770.58
1578704580000,4.85,433361.11
1578704640000,4.85,433361.11
1578704640000,4.85,433361.11
1578704700000,4.85,433204.72
1578704760000,4.85,433204.72
1578704760000,4.85,433204.72
1578704820000,4.78,471347.70
1578736560000,4.78,471347.70
1578736560000,4.79,472389.97
1578736620000,4.79,472364.31
1578736680000,4.77,473410.42
1578736800000,4.75,478493.98
1578737040000,4.75,485604.98
1578737100000,4.75,485604.98
1578737280000,4.75,485604.98
1578737340000,4.76,485681.58
1578737580000,4.76,488625.33
1578737640000,4.75,489729.92
1578737940000,4.77,490465.22
1578738240000,4.77,487327.56
1578738540000,4.77,476535.01
1578738840000,4.77,471376.93
1578739140000,4.78,472118.66
1578739440000,4.78,472118.66
1578739440000,4.78,471596.55
1578739560000,4.78,471000.96
1578739740000,4.77,466942.42
1578740040000,4.77,467890.57
1578740280000,4.77,467890.57
1578740280000,4.77,469413.76
1578740340000,4.77,469403.56
1578740340000,4.77,469403.56
1578740400000,4.77,469403.56
1578740400000,4.77,469403.56
1578740460000,4.77,469403.56
1578740460000,4.77,469403.56
1578740520000,4.77,468203.56
1578740520000,4.77,469285.04
1578740640000,4.77,468763.64
1578740940000,4.77,468064.63
1578741240000,4.76,467695.12
1578741480000,4.76,467695.12
1578741480000,4.76,467695.12
1578741540000,4.78,467711.07
1578741540000,4.78,467711.07
1578741600000,4.78,467711.07
1578741600000,4.78,467609.03
1578741660000,4.78,467609.03
1578741660000,4.78,467609.03
1578741720000,4.78,467609.03
1578741720000,4.78,467609.03
1578741780000,4.78,467609.03
1578741780000,4.78,467609.03
1578741840000,4.78,467609.03
1578741900000,4.78,467609.03
1578741900000,4.78,467609.03
1578741960000,4.78,467609.03
1578741960000,4.77,467742.68
1578742200000,4.78,469458.67
1578742200000,4.78,468416.67
1578742260000,4.78,468416.67
1578742260000,4.78,471232.83
1578742320000,4.78,471232.83
1578742320000,4.78,470732.83
1578742380000,4.79,469245.62
1578742680000,4.79,469245.62
1578742680000,4.79,469323.66
1578742740000,4.79,469323.66
1578742740000,4.79,469323.66
1578742800000,4.78,469330.83
1578742800000,4.79,469420.71
1578742860000,4.79,469420.71
1578742860000,4.79,469420.71
1578742920000,4.79,469420.71
1578742920000,4.79,469420.71
1578742980000,4.79,468920.71
1578742980000,4.79,471317.07
1578743040000,4.79,471317.07
1578743040000,4.79,471317.07
1578743100000,4.79,471317.07
1578743100000,4.79,471317.07
1578743160000,4.79,471317.07
1578743160000,4.79,471317.07
1578743220000,4.80,469725.92
1578743280000,4.80,469627.98
1578743340000,4.80,468367.48
1578743400000,4.80,468344.95
1578743460000,4.80,467632.23
1578743520000,4.80,467632.23
1578743640000,4.80,467632.23
1578743640000,4.80,467632.23
1578743700000,4.80,467632.23
1578743760000,4.80,467632.23
1578743820000,4.80,467632.23
1578743880000,4.80,467632.23
1578743880000,4.80,467693.89
1578743940000,4.80,467693.89
1578743940000,4.80,469189.36
1578744000000,4.80,469189.36
1578744000000,4.80,469189.36
1578744060000,4.81,469192.86
1578744060000,4.82,472349.22
1578744120000,4.81,472451.28
1578744180000,4.81,472451.28
1578744240000,4.81,469098.56
1578744360000,4.81,469096.24
1578744420000,4.81,465863.25
1578744480000,4.81,465551.33
1578744540000,4.82,466555.76
1578744600000,4.82,466575.76
1578744660000,4.82,468808.03
1578744720000,4.82,468781.23
1578744780000,4.82,468781.23
1578744840000,4.84,474724.01
1578744900000,4.85,483333.27
1578744960000,4.85,483369.42
1578744960000,4.86,485802.60
1578745020000,4.86,485921.56
1578745080000,4.86,485921.56
1578745140000,4.86,485921.56
1578745140000,4.86,486117.11
1578745200000,4.86,487823.33
1578745260000,4.86,491345.58
1578745320000,4.86,491345.58
1578745380000,4.86,491345.58
1578745440000,4.86,490514.58
1578745440000,4.85,491511.65
1578745560000,4.85,493626.46
1578745620000,4.82,494555.94
1578745680000,4.82,494555.94
1578745740000,4.82,490352.42
1578745800000,4.82,490352.42
1578745860000,4.82,490352.42
1578745920000,5.00,660213.18
1578754200000,5.00,660273.18
1578754200000,5.00,660273.18
1578754260000,4.99,660915.18
1578754260000,4.99,663339.00
1578754320000,4.99,663840.77
1578754320000,4.99,663840.77
1578754380000,4.97,665498.28
1578754380000,4.97,666087.76
1578754440000,4.96,666188.20
1578754440000,4.95,667385.37
1578754500000,4.99,674019.57
1578754560000,4.96,696201.33
1578754740000,4.94,703642.29
1578754860000,4.95,703662.94
1578754860000,4.95,703662.94
1578754920000,4.95,703662.94
1578754920000,4.95,709307.71
1578754980000,4.95,709307.71
1578755040000,4.94,712851.71
1578755100000,4.94,712851.71
1578755160000,4.94,714758.83
1578755160000,4.94,722026.79
1578755340000,4.96,727631.17
1578755640000,4.97,726024.62
1578755940000,4.93,730193.21
1578756240000,4.94,730397.33
1578756540000,4.96,742222.93
1578756840000,4.95,744159.62
1578756960000,4.94,744595.90
1578757140000,4.97,752944.89
1578757440000,4.97,757801.39
1578757620000,4.96,763229.30
1578757740000,4.96,763229.30
1578757800000,4.96,763081.63
1578757800000,4.96,763081.63
1578757860000,4.98,766201.89
1578757860000,4.98,765795.99
1578757920000,4.98,766038.82
1578757920000,4.98,766038.82
1578757980000,4.98,766038.82
1578757980000,4.98,765949.68
1578758040000,4.98,762106.02
1578758100000,4.99,765108.70
1578758100000,4.99,765108.70
1578758160000,4.99,766372.78
1578758160000,5.00,771393.96
1578758220000,5.01,772391.99
1578758220000,4.98,774506.99
1578758280000,4.98,774506.99
1578758280000,5.00,779602.33
1578758340000,5.01,782667.68
1578758340000,5.01,781600.84
1578758400000,5.01,781382.02
1578758400000,5.01,780867.47
1578758460000,5.01,781977.76
1578758460000,5.08,802044.61
1578758520000,5.01,819530.50
1578758520000,5.01,819530.50
1578758580000,5.02,820024.87
1578758580000,5.04,824815.79
1578758760000,5.04,824815.79
1578758760000,5.02,829401.62
1578758820000,5.03,827035.61
1578758820000,5.02,828562.86
1578758880000,5.00,828924.38
1578758880000,5.00,828924.38
1578758940000,5.00,827318.01
1578758940000,5.00,827318.01
1578759000000,5.00,827318.01
1578759060000,5.00,827318.01
1578759060000,5.01,829216.30
1578759120000,5.02,832051.21
1578759120000,5.01,832219.11
1578759180000,5.03,833355.48
1578759180000,5.03,832798.88
1578759240000,5.03,833165.32
1578759240000,5.01,834231.67
1578759300000,5.01,834231.67
1578759300000,5.03,835114.63
1578759360000,5.09,891390.29
1578759840000,5.07,892181.36
1578759900000,5.07,895179.02
1578759960000,5.10,918177.36
1578760140000,5.10,916650.30
1578760140000,5.11,917553.00
1578760200000,5.18,987928.82
1578760440000,5.15,1036020.50
1578760740000,5.13,1037412.95
1578760800000,5.08,1063198.50
1578761040000,5.11,1101043.84
1578761340000,5.11,1101531.43
1578761400000,5.12,1111959.55
1578761640000,5.12,1114014.32
1578761940000,5.11,1114336.61
1578762000000,5.11,1140903.77
1578762240000,5.10,1146591.03
1578762540000,5.10,1147144.43
1578762600000,5.05,1172516.51
1578762840000,5.08,1179185.58
1578763140000,5.08,1179232.72
1578763200000,5.06,1193759.99
1578763440000,5.08,1214313.87
1578763740000,5.08,1214313.87
1578763800000,5.12,1251546.98
1578764040000,5.10,1292104.46
1578764340000,5.11,1294692.71
1578764400000,5.13,1300339.69
1578764640000,5.13,1339971.10
1578764940000,5.14,1352622.73
1578765000000,5.11,1350932.51
1578765240000,5.10,1357186.94
1578765540000,5.10,1357687.93
1578765600000,5.11,1357703.31
1578765840000,5.11,1357734.67
1578765900000,5.11,1357734.67
1578765900000,5.12,1360839.09
1578765960000,5.12,1360913.59
1578765960000,5.13,1360914.59
1578766020000,5.11,1369412.12
1578766020000,5.11,1369412.12
1578766080000,5.11,1369412.12
1578766080000,5.10,1369950.41
1578766140000,5.10,1370437.27
1578766140000,5.10,1369340.33
1578766200000,5.10,1369982.59
1578766200000,5.10,1369982.59
1578766260000,5.10,1369780.48
1578766260000,5.10,1369780.48
1578766320000,5.10,1373553.80
1578766320000,5.07,1385248.85
1578766380000,5.07,1400288.47
1578766440000,5.07,1397352.80
1578766440000,5.09,1397181.59
1578766500000,5.09,1397278.84
1578766500000,5.09,1395961.05
1578766560000,5.10,1397638.19
1578766560000,5.10,1397638.19
1578766620000,5.10,1397638.19
1578766620000,5.09,1399822.76
1578766680000,5.09,1399822.76
1578766680000,5.09,1399822.76
1578766740000,5.09,1400547.37
1578766740000,5.09,1400547.37
1578766800000,5.09,1401164.64
1578766800000,5.09,1403554.92
1578766860000,5.09,1406144.27
1578766860000,5.09,1408877.32
1578766920000,5.09,1409028.17
1578766920000,5.08,1409334.17
1578766980000,5.08,1408429.21
1578766980000,5.08,1408429.21
1578767040000,5.08,1408429.21
1578767040000,5.08,1410029.74
1578767100000,5.08,1411728.71
1578767100000,5.08,1414188.72
1578767160000,5.08,1414188.72
1578767160000,5.10,1414777.38
1578767220000,5.09,1416570.49
1578767280000,5.09,1416570.49
1578767280000,5.09,1416913.18
1578767340000,5.09,1416913.18
1578767340000,5.09,1413204.98
1578767400000,5.09,1413244.07
1578767400000,5.08,1413472.49
1578767460000,5.08,1403028.29
1578767460000,5.08,1403028.29
1578767520000,5.08,1403028.29
1578767520000,5.08,1403112.20
1578767580000,5.07,1408128.97
1578767580000,5.06,1409792.35
1578767640000,5.06,1410570.33
